X;Y;id;lat;long;type;site;code;name
8.684167;50.11552;14698;8.684167000000000;50.115519999999997;Dressel 20;Frankfurt am Main;SNR;Germania Superior
8.279096;49.984188;19394;8.279095999999999;49.984188000000003;Dressel 20;Mainz;LVALERITROPHIMI;Germania Superior
-1.066667;51.35;15949;-1.066667000000000;51.350000000000001;Dressel 20;Silchester;TFA;Britannia
17.85;40.683333;35643;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;VISELLI;Italia
7.717205;47.536818;7648;7.717205000000000;47.536817999999997;Dressel 20;Augst;LV;Germania Superior
10.333333;36.866667;27111;10.333333000000000;36.866667000000000;Amphora incerta;Cartago;LRSILV;Africa Proconsularis
4.942851;43.383543;10298;4.942851000000000;43.383543000000003;Dressel 20;Golfe de Fos;SISEN;Narbonensis
10.333333;36.866667;21345;10.333333000000000;36.866667000000000;Dressel 2-4 Italian;Cartago;LEVMACHI;Africa Proconsularis
-6.041843;37.433953;12529;-6.041843000000000;37.433953000000002;Dressel 20;Santiponce;CAS;Baetica
11.25;42.5;33845;11.250000000000000;42.500000000000000;Dressel 1C;Albinia;ARS;Italia
4.873453;45.524785;24809;4.873453000000000;45.524785000000001;Dressel 20;Vienne;IVLEGN;Narbonensis
19.782222;42.171111;30431;19.782222000000001;42.171111000000003;Corintia;Fier;IN;Dalmatia
2.040791;41.342647;36638;2.040791000000000;41.342646999999999;Pascual 1;Sant Boi de Llobregat;QVA;Tarraconensis
0.9;51.883333;16833;0.900000000000000;51.883333000000000;Dressel 20;Colchester;SATVRNINI;Britannia
12.488056;45.78;32702;12.488056000000000;45.780000000000001;Amphora incerta;Oderzo;ATEIO;Italia
-2.958889;51.613333;15698;-2.958889000000000;51.613332999999997;Dressel 20;Caerleon;BELLVC;Britannia
17.933333;40.633333;41070;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;ANINIANA;Italia
17.85;40.683333;35261;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;LVCAO;Italia
3.104371;42.517594;5319;3.104371000000000;42.517594000000003;Dressel 20;Port-Vendres;CSEMPRONIPOLYCLITI;Narbonensis
5.265397;44.690917;8336;5.265397000000000;44.690916999999999;Dressel 2-4;Roanne;O;Narbonensis
0.333333;46.583333;9080;0.333333000000000;46.583333000000003;Dressel 20;Poitiers;SAXOFERR;Aquitania
12.488056;45.78;32693;12.488056000000000;45.780000000000001;Dressel 6B;Oderzo;ATVS;Italia
-0.706103;38.264987;10360;-0.706103000000000;38.264986999999998;Ignotus;Elche;MEN;Tarraconensis
17.933333;40.633333;39302;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;APOLLONIMA;Italia
19.513056;42.0675;30409;19.513055999999999;42.067500000000003;Lamboglia 2;Shkodër;ZARA;Dalmatia
1.25;44.25;10399;1.250000000000000;44.250000000000000;Dressel 20;Quercy;QFG;Aquitania
8.48255;49.921394;27449;8.482550000000000;49.921393999999999;Dressel 20;Groß-Gerau;ENNIORVMIVLIORVM;Germania Superior
6.239319;46.388848;20617;6.239319000000000;46.388848000000003;Dressel 20;Nyon;NYMPHI;Germania Superior
4.942851;43.383543;10130;4.942851000000000;43.383543000000003;Dressel 20;Golfe de Fos;ENNIORVMIVLIORVM;Narbonensis
-5.082599;37.542203;11267;-5.082599000000000;37.542203000000001;Dressel 20;Écija;SVLAL;Baetica
11.65;45.233333;4655;11.650000000000000;45.233333000000002;Dressel 6A;Este;THB;Italia
3.303665;50.472689;26544;3.303665000000000;50.472689000000003;Amphora incerta;Landas;A;Belgica
-0.093145;51.514248;15423;-0.093145000000000;51.514248000000002;Dressel 20;London;PAH;Britannia
8.413845;49.657495;27807;8.413845000000000;49.657494999999997;Dressel 20;Hofheim;P;Germania Superior
-2.016667;54.966667;16005;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;MFF;Britannia
17.85;40.683333;35679;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;VISELLI;Italia
17.933333;40.633333;38362;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;VEHILI;Italia
-6.79846;34.0531;8645;-6.798460000000000;34.053100000000001;Dressel 20;Salé (Sala);ASVL;Mauretania Tingitana
14.514444;46.055278;25810;14.514443999999999;46.055278000000001;Dressel 6B;Ljubljana (Emona);HER;Italia
4.798681;47.326304;21133;4.798681000000000;47.326304000000000;Dressel 1;Mâlain;M;Lugdunensis
17.933333;40.633333;37768;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;LANINI;Italia
1.09928;48.677158;33157;1.099280000000000;48.677157999999999;Pascual 1;Bourdeaux;V;Lugdunensis
4.942851;43.383543;10055;4.942851000000000;43.383543000000003;Dressel 2-4 Catalan;Golfe de Fos;P;Narbonensis
17.933333;40.633333;40378;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;LEONTISCVS;Italia
5.783295;43.075304;18524;5.783295000000000;43.075304000000003;Dressel 2-4 Catalan;Île des Embiez;BAL;Narbonensis
-2.75;54.316667;15801;-2.750000000000000;54.316667000000002;Dressel 20;Watercrook;MMCS;Britannia
7.454263;47.658519;7860;7.454263000000000;47.658518999999998;Dressel 1;Sierentz;NA;Germania Superior
4.846711;45.748457;24623;4.846711000000000;45.748457000000002;Dressel 20;Lyon?;RVFINIATITTAE;Lugdunensis
11.283333;43.8;34330;11.283333000000001;43.799999999999997;Amphora incerta;Fiesole;EPITAISTONBPOTIDTATAGPITANIOY;Italia
0.333333;46.583333;9056;0.333333000000000;46.583333000000003;Dressel 20;Poitiers;PANNIRVFI;Aquitania
17.933333;40.633333;37947;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;QOBVLTRON;Italia
17.85;40.683333;35466;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;SCOPAS;Italia
4.860743;45.531592;29633;4.860743000000000;45.531592000000003;Dressel 20;Saint-Romain-en-Gal;LVARIONIS;Narbonensis
-0.093145;51.514248;15632;-0.093145000000000;51.514248000000002;Dressel 20;London;CAPF;Britannia
4.942851;43.383543;10048;4.942851000000000;43.383543000000003;Dressel 2-4;Golfe de Fos;QRTF;Narbonensis
17.933333;40.633333;38162;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;VEHILI;Italia
17.933333;40.633333;41069;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;ANINIANA;Italia
12.283333;41.75;28342;12.283333000000001;41.750000000000000;Dressel 20;Ostia Antica;IICCLLM;Italia
2.62341;41.602356;8526;2.623410000000000;41.602356000000000;Pascual 1;Sant Pol de Mar;MEVI;Tarraconensis
-2.766667;51.61;15504;-2.766667000000000;51.609999999999999;Dressel 20;Caerwent;ACIR;Britannia
3.008816;43.184417;25637;3.008816000000000;43.184417000000003;Pascual 1;Narbonne;L;Narbonensis
-5.281208;37.700239;913;-5.281208000000000;37.700239000000003;Dressel 20;Palma del Río;MCCDFM;Baetica
-0.706103;38.264987;21615;-0.706103000000000;38.264986999999998;Brindisian amphora;Elche;SOTERICSOTERIX;Tarraconensis
-1.066667;51.35;16205;-1.066667000000000;51.350000000000001;Dressel 20;Silchester;LIT;Britannia
0.732916;41.041827;25102;0.732916000000000;41.041826999999998;Oberaden 74;Tivissa;SEXDOMITI;Tarraconensis
17.933333;40.633333;40966;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;ANINIANA;Italia
17.933333;40.633333;40397;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;LEONTISCVS;Italia
8.645835;50.159548;27546;8.645835000000000;50.159548000000001;Dressel 20;Nida-Heddernheim;LFSEC;Germania Superior
17.933333;40.633333;38340;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;VEHILI;Italia
17.933333;40.633333;26149;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;MFA;Italia
3.008816;43.184417;25633;3.008816000000000;43.184417000000003;Pascual 1;Narbonne;H;Narbonensis
4.846711;45.748457;24568;4.846711000000000;45.748457000000002;Dressel 20;Lyon?;EROTIS;Lugdunensis
0.333333;46.583333;9083;0.333333000000000;46.583333000000003;Dressel 2-4 Catalan;Poitiers;HILARI;Aquitania
17.933333;40.633333;40728;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;PTOLEMAE;Italia
17.229722;40.476111;40159;17.229721999999999;40.476111000000003;Lamboglia 2;Taranto;APOLONI;Italia
27.372747;37.948564;25062;27.372747000000000;37.948563999999998;Dressel 2-4 Italian;Selçuk (Ephesus);SVR;Asia
4.654932;52.135141;21422;4.654932000000000;52.135140999999997;Dressel 20;Alphen aan den Rijn;SCALHER;Germania Inferior
2.169444;41.629167;19153;2.169444000000000;41.629167000000002;Dressel 2-4 Catalan;Caldes de Montbui;SLL;Tarraconensis
16.455833;43.513889;6438;16.455832999999998;43.513888999999999;Dressel 20;Split;LPM;Dalmatia
17.85;40.683333;35693;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;VISELLI;Italia
10.972771;49.030564;13947;10.972771000000000;49.030563999999998;Dressel 20;Weissenburg in Bayern;CAF;Raetia
4.942851;43.383543;10147;4.942851000000000;43.383543000000003;Dressel 20;Golfe de Fos;LFO;Narbonensis
17.85;40.683333;35993;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;CNPETROSOSTR;Italia
17.933333;40.633333;40452;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;MENECRATES;Italia
17.933333;40.633333;40972;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;ANINIANA;Italia
-5.082599;37.542203;38945;-5.082599000000000;37.542203000000001;Dressel 20;Écija;CAMILIMELISSI;Baetica
-5.78;35.78;18082;-5.780000000000000;35.780000000000001;Beltrán 2;Tanger (Tingi);IRCIN;Mauretania Tingitana
14.933333;38.483333;16578;14.933332999999999;38.483333000000002;Richborough 527;Lipari;VB;Sicilia
11.883333;45.416667;36735;11.883333000000000;45.416666999999997;Dressel 6B;Padova;IALIS;Italia
-0.533333;53.233333;15972;-0.533333000000000;53.233333000000002;Dressel 20;Lincoln;LFC;Britannia
17.933333;40.633333;40338;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;HERMOGE;Italia
17.85;40.683333;35642;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;VISELLI;Italia
5.265397;44.690917;8375;5.265397000000000;44.690916999999999;Dressel 1;Roanne;XL;Narbonensis
-5.082599;37.542203;10845;-5.082599000000000;37.542203000000001;Dressel 20;Écija;LIVNIMELISSI;Baetica
8.416667;45.316667;25361;8.416667000000000;45.316667000000002;Dressel 6B;Vercelli;COLONI;Italia
17.933333;40.633333;40964;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;ANINIANA;Italia
5.65;43.166668;34023;5.650000000000000;43.166668000000001;Dressel 1;Baie de la Ciotat;DIESC;Narbonensis
17.933333;40.633333;37936;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;NMACCIVSLFQ;Italia
0.9;51.883333;15636;0.900000000000000;51.883333000000000;Dressel 20;Colchester;PARVA;Britannia
17.85;40.683333;35998;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;CNPETROSOSTR;Italia
8.48255;49.921394;11963;8.482550000000000;49.921393999999999;Dressel 20;Groß-Gerau;CANTONIQVIETI;Germania Superior
-0.093145;51.514248;16432;-0.093145000000000;51.514248000000002;Dressel 20;London;IIIMINICIOR;Britannia
5.265397;44.690917;8404;5.265397000000000;44.690916999999999;Amphora incerta;Roanne;REGENVSF;Narbonensis
4.032143;46.92678;24509;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;CRUX;Lugdunensis
4.636331;43.681659;39625;4.636331000000000;43.681659000000003;Dressel 20;Arles;PSAVITI;Narbonensis
8.566917;50.271515;14754;8.566917000000000;50.271515000000001;Dressel 20;Niederbieber;LPCHFILI;Germania Superior
1.333333;51.283333;16086;1.333333000000000;51.283332999999999;Dressel 20;Edinburgh;QIA;Britannia
17.85;40.683333;35842;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;DAZIO;Italia
4.622744;46.710232;21151;4.622744000000000;46.710231999999998;Dressel 1;Cersot;PIC;Lugdunensis
6.148113;46.195602;9467;6.148113000000000;46.195602000000001;Dressel 20;Genève;LVARIONIS;Narbonensis
9.305129;41.369872;18656;9.305129000000001;41.369872000000001;Dressel 2-4 Catalan;Îles Perduto;CISSI;Corsica et Sardinia
17.933333;40.633333;38310;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;VEHILI;Italia
8.166667;49.833333;27863;8.166667000000000;49.833333000000003;Dressel 20;Rheinhessen;SISEN;Germania Superior
5.65;43.166668;34060;5.650000000000000;43.166668000000001;Dressel 1;Baie de la Ciotat;FLAFLAS;Narbonensis
29.955266;31.215645;6485;29.955266000000002;31.215644999999999;Dressel 20;Alexandria;GFS;Aegyptus
17.933333;40.633333;40154;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;DAMAS;Italia
3.92276;44.866155;23582;3.922760000000000;44.866154999999999;Dressel 20;Arlempdes;VICTORN;Aquitania
8.608962;49.473071;11979;8.608962000000000;49.473070999999997;Dressel 20;Ladenburg (Lopodunum);QCCA;Germania Superior
7.041042;46.880888;20230;7.041042000000000;46.880887999999999;Dressel 20;Avenches;LMINICIFIRMONI;Germania Superior
17.85;40.683333;37499;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;VISELLI;Italia
19.643611;41.783611;30401;19.643611000000000;41.783611000000001;Lamboglia 2;Lezhë;ROD;Dalmatia
2.1741;41.398371;33250;2.174100000000000;41.398370999999997;Pascual 1;Barcelona;LESB;Tarraconensis
8.186805;50.181629;14207;8.186805000000000;50.181629000000001;Dressel 20;Orlen;MMCS;Germania Superior
2.244789;41.447145;18036;2.244789000000000;41.447144999999999;Pascual 1;Badalona;C;Tarraconensis
-0.093145;51.514248;15838;-0.093145000000000;51.514248000000002;Dressel 20;London;CALPVRNIB;Britannia
2.169444;41.629167;19134;2.169444000000000;41.629167000000002;Pascual 1;Caldes de Montbui;MCN;Tarraconensis
5.980524;43.315395;39403;5.980524000000000;43.315395000000002;Dressel 20;Grand Loou;QCCLE;Narbonensis
-0.25;51.833333;17118;-0.250000000000000;51.833333000000003;Dressel 20;St. Albans;CA;Britannia
3.0;39.316667;19342;3.000000000000000;39.316667000000002;Lamboglia 2;Colònia de Sant Jordi;SEVERVS;Tarraconensis
17.933333;40.633333;38294;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;VEHILI;Italia
-6.79846;34.0531;8661;-6.798460000000000;34.053100000000001;Dressel 20;Salé (Sala);LAT;Mauretania Tingitana
-5.646083;37.471248;13675;-5.646083000000000;37.471248000000003;Dressel 20;Carmona;TATILIASIATICI;Baetica
3.08808;39.569726;19339;3.088080000000000;39.569726000000003;Pascual 1;Vilafranca;POT;Tarraconensis
17.85;40.683333;34830;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;APOLONI;Italia
9.526918;46.856753;18288;9.526918000000000;46.856752999999998;Mortarium;Chur;R;Raetia
2.444503;41.542113;19266;2.444503000000000;41.542113000000001;Pascual 1;Mataró;NC;Tarraconensis
17.85;40.683333;37310;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;EPIGENVS;Italia
13.5;43.633333;36178;13.500000000000000;43.633333000000000;Lamboglia 2;Ancona;MENOP;Italia
1.433188;43.599516;15076;1.433188000000000;43.599516000000001;Dressel 2-4 Catalan;Toulouse;PR;Narbonensis
11.55;45.55;36783;11.550000000000001;45.549999999999997;Dressel 6B;Vicenza;APICI;Italia
10.383333;43.716667;8601;10.383333000000000;43.716667000000001;Dressel 6A;Pisa;LSALVI;Italia
2.949407;39.144609;18174;2.949407000000000;39.144609000000003;Africana 2;Isla de Cabrera;LEPMIBSCD;Tarraconensis
4.942851;43.383543;9973;4.942851000000000;43.383543000000003;Dressel 1B;Golfe de Fos;DA;Narbonensis
-0.266667;39.683333;26351;-0.266667000000000;39.683332999999998;Africana 2A Grande;Sagunto;DAT;Tarraconensis
2.007994;41.396145;36559;2.007994000000000;41.396144999999997;Pascual 1;Sant Vicenç dels Horts;PRIMVL;Tarraconensis
13.188056;45.802222;13847;13.188056000000000;45.802222000000000;Dressel 6A;Carlino;LTARVF;Italia
17.933333;40.633333;40388;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;LEONTISCVS;Italia
30.841804;29.309949;38506;30.841804000000000;29.309949000000000;Brindisian amphora;Fayum;ANINI;Aegyptus
8.566917;50.271515;14431;8.566917000000000;50.271515000000001;Dressel 20;Niederbieber;QIA;Germania Superior
9.2;45.466667;9778;9.199999999999999;45.466667000000001;Lamboglia 2;Milano;LTAR;Italia
2.040791;41.342647;36438;2.040791000000000;41.342646999999999;Pascual 1;Sant Boi de Llobregat;IVLIANICETI;Tarraconensis
2.244789;41.447145;17826;2.244789000000000;41.447144999999999;Dressel 2-4 Catalan;Badalona;MSC;Tarraconensis
8.220846;47.476756;20461;8.220846000000000;47.476756000000002;Amphora incerta;Windisch;BAO;Germania Superior
17.933333;40.633333;38105;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;VEHILI;Italia
8.416667;45.316667;25349;8.416667000000000;45.316667000000002;Dressel 6A;Vercelli;THB;Italia
-5.557032;34.073697;8814;-5.557032000000000;34.073697000000003;Dressel 20;Volubilis;DOM;Mauretania Tingitana
11.416667;42.45;25480;11.416667000000000;42.450000000000003;Dressel 1A;Capalbio;NE;Italia
-5.557032;34.073697;18670;-5.557032000000000;34.073697000000003;Amphora incerta;Volubilis;BCM;Mauretania Tingitana
5.385919;43.176488;18511;5.385919000000000;43.176487999999999;Dressel 2-4 Catalan;Île de Riou;AMAND;Narbonensis
2.667809;41.618024;8748;2.667809000000000;41.618023999999998;Amphora incerta;Calella;ACASTI;Tarraconensis
7.717205;47.536818;7794;7.717205000000000;47.536817999999997;Dressel 20;Augst;SCALENSIA;Germania Superior
17.933333;40.633333;41085;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;ANINIANA;Italia
2.62341;41.602356;8542;2.623410000000000;41.602356000000000;Pascual 1;Sant Pol de Mar;CHR;Tarraconensis
17.85;40.683333;37321;17.850000000000001;40.683332999999998;Brindisian amphora;Canale Giancola;LIBO;Italia
-0.093145;51.514248;20533;-0.093145000000000;51.514248000000002;Amphora incerta;London;HAL;Britannia
4.032143;46.92678;20788;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;BD;Lugdunensis
-5.082599;37.542203;41702;-5.082599000000000;37.542203000000001;Dressel 20;Écija;SCLC;Baetica
12.488056;45.78;32637;12.488056000000000;45.780000000000001;Dressel 6B;Oderzo;CLB;Italia
4.622744;46.710232;21094;4.622744000000000;46.710231999999998;Dressel 1;Cersot;DAMT;Lugdunensis
-5.666942;37.615058;13487;-5.666942000000000;37.615057999999998;Dressel 20;Alcolea del Río;IICCLLM;Baetica
8.186805;50.181629;14173;8.186805000000000;50.181629000000001;Dressel 20;Orlen;LCMY;Germania Superior
6.068075;48.841401;25417;6.068075000000000;48.841400999999998;Dressel 20;Dieulouard;PORLVCANI;Belgica
6.95;50.933333;13938;6.950000000000000;50.933332999999998;Dressel 20;Köln;LABP;Germania Inferior
-0.706103;38.264987;23937;-0.706103000000000;38.264986999999998;Dressel 2-4 Catalan;Elche;IVLITHEOPHIL;Tarraconensis
4.032143;46.92678;24381;4.032143000000000;46.926780000000001;Dressel 1;Mont-Beuvray;CA;Lugdunensis
-0.25;51.833333;16685;-0.250000000000000;51.833333000000003;Dressel 20;St. Albans;GRA;Britannia
17.933333;40.633333;38354;17.933333000000001;40.633333000000000;Brindisian amphora;Brindisi;VEHILI;Italia
3.008816;43.184417;25627;3.008816000000000;43.184417000000003;Dressel 2-4 Catalan;Narbonne;CE;Narbonensis
8.279096;49.984188;19356;8.279095999999999;49.984188000000003;Dressel 20;Mainz;QSC;Germania Superior
-5.557032;34.073697;9101;-5.557032000000000;34.073697000000003;Dressel 20;Volubilis;LSL;Mauretania Tingitana
7.4252;43.735208;26286;7.425200000000000;43.735208000000000;Africana 2A Grande;Monaco;VIC;Italia
3.104371;42.517594;5266;3.104371000000000;42.517594000000003;Dressel 20;Port-Vendres;CSEMPRONIPOLYCLITI;Narbonensis
5.866667;51.833333;5691;5.866667000000000;51.833333000000003;Dressel 20;Nijmegen;SAXOFERRI;Germania Inferior
-6.002725;34.686636;8800;-6.002725000000000;34.686636000000000;Dressel 20;Souk-el-Arba;BELNES;Mauretania Tingitana
-2.016667;54.966667;16437;-2.016667000000000;54.966667000000001;Dressel 20;Corbridge;IIIMINICIOR;Britannia
-6.227507;36.59952;27343;-6.227507000000000;36.599519999999998;Beltrán 2B;El Puerto de Santa María;SIICVVA;Baetica
